"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2022","129.54","131.10","131.10","129.54","","-1.19%"
"07/12/2022","131.10","129.09","131.10","129.09","","1.56%"
"06/12/2022","129.09","126.50","129.09","126.50","","2.05%"
"05/12/2022","126.50","118.62","126.50","118.62","","6.64%"
"02/12/2022","118.62","119.77","119.77","118.62","","-0.96%"
"01/12/2022","119.77","127.27","127.27","119.77","","-5.89%"
"30/11/2022","127.27","131.23","131.23","127.27","","-3.02%"
"29/11/2022","131.23","131.73","131.73","131.23","","-0.38%"
"28/11/2022","131.73","129.60","131.73","129.60","","1.64%"
"25/11/2022","129.60","136.20","136.20","129.60","","-4.85%"
"23/11/2022","136.20","133.53","136.20","133.53","","2.00%"
"22/11/2022","133.53","132.13","133.53","132.13","","1.06%"
"21/11/2022","132.13","129.33","132.13","129.33","","2.17%"
"18/11/2022","129.33","129.33","129.33","129.33","","-2.16%"
"17/11/2022","132.18","132.18","132.18","132.18","","1.03%"
"16/11/2022","130.83","128.62","130.83","128.62","","1.72%"
"15/11/2022","128.62","128.62","128.62","128.62","","7.19%"
"14/11/2022","119.99","119.99","119.99","119.99","","7.43%"
"10/11/2022","111.69","124.40","124.40","111.69","","-10.22%"
