"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2017","157.47","157.41","157.55","157.22","76.19K","-1.26%"
"07/12/2017","159.48","159.54","159.78","159.46","9.70K","-0.12%"
"06/12/2017","159.67","159.55","159.83","159.38","97.81K","0.16%"
"05/12/2017","159.42","159.10","159.61","159.01","283.52K","0.13%"
"04/12/2017","159.21","159.35","159.41","159.01","306.92K","-0.38%"
"01/12/2017","159.81","158.70","159.96","158.50","236.83K","0.74%"
"30/11/2017","158.63","158.34","158.75","158.10","148.30K","0.25%"
"29/11/2017","158.24","158.69","158.80","158.11","120.62K","-0.37%"
"28/11/2017","158.83","158.81","159.02","158.69","104.97K","0.02%"
"27/11/2017","158.80","158.56","158.87","158.47","85.19K","0.20%"
"24/11/2017","158.48","158.68","158.73","158.24","109.01K","-0.18%"
"23/11/2017","158.76","158.87","158.93","158.68","60.57K","-0.03%"
"22/11/2017","158.80","158.99","159.07","158.47","114.23K","-0.06%"
"21/11/2017","158.89","158.44","159.10","158.44","149.35K","0.27%"
"20/11/2017","158.46","158.39","158.53","158.28","75.31K","0.13%"
"17/11/2017","158.26","158.10","158.33","157.87","96.07K","0.15%"
"16/11/2017","158.02","157.92","158.12","157.66","138.65K","0.08%"
"15/11/2017","157.89","157.73","158.36","157.72","118.40K","0.18%"
"14/11/2017","157.61","157.21","157.68","157.12","93.34K","0.25%"
