"Date","Price","Open","High","Low","Vol.","Change %"
"07/07/2022","118.08","118.08","118.08","118.08","1.40M","-0.67%"
"06/07/2022","118.88","118.88","118.88","118.88","1.62M","-0.61%"
"05/07/2022","119.61","119.61","119.61","119.61","1.76M","0.42%"
"04/07/2022","119.11","119.39","119.64","119.06","242.44K","-0.22%"
"03/07/2022","119.38","119.45","119.50","119.31","11.38K","0.36%"
"01/07/2022","118.95","118.95","118.95","118.95","1.99M","0.47%"
"30/06/2022","118.39","118.39","118.39","118.39","1.85M","0.86%"
"29/06/2022","117.38","117.38","117.38","117.38","1.24M","0.70%"
"28/06/2022","116.56","116.56","116.56","116.56","1.28M","-0.09%"
"27/06/2022","116.67","116.67","116.67","116.67","1.19M","-0.45%"
"24/06/2022","117.20","117.20","117.20","117.20","1.33M","-0.12%"
"23/06/2022","117.34","117.34","117.34","117.34","2.22M","0.46%"
"22/06/2022","116.80","116.80","116.80","116.80","1.70M","1.00%"
"21/06/2022","115.64","115.64","115.64","115.64","0.82K","-0.24%"
"20/06/2022","115.92","115.95","116.33","115.88","225.52K","-0.03%"
"19/06/2022","115.95","116.20","116.20","115.78","27.49K","-0.63%"
"17/06/2022","116.69","116.75","117.05","116.25","0.72K","0.30%"
"16/06/2022","116.34","115.86","116.33","115.16","1.86K","0.56%"
"15/06/2022","115.69","114.94","116.39","114.94","3.37K","0.63%"
"14/06/2022","114.97","115.88","116.64","114.98","2.24K","-0.72%"
"13/06/2022","115.80","117.03","117.09","115.25","7.46K","-1.29%"
"10/06/2022","117.31","118.45","118.62","117.25","6.90K","-0.94%"
"09/06/2022","118.42","118.55","118.73","118.25","3.18K","-0.16%"
"08/06/2022","118.61","118.89","118.89","118.50","6.25K","-0.29%"
"07/06/2022","118.95","118.45","119.05","118.23","7.17K","0.42%"
"06/06/2022","118.45","119.12","119.23","118.42","17.28K","-0.50%"
"03/06/2022","119.05","119.27","119.36","118.84","16.50K","-0.19%"
"02/06/2022","119.28","119.20","119.36","119.00","24.64K","0.19%"
"01/06/2022","119.05","119.80","119.88","118.92","54.58K","-0.66%"
"31/05/2022","119.84","120.52","120.58","119.58","144.73K","-0.11%"
"30/05/2022","119.97","120.56","120.56","119.95","51.16K","-0.48%"
"29/05/2022","120.55","120.50","120.58","120.47","1.74K","0.06%"
"27/05/2022","120.48","120.61","120.84","120.44","644.38K","-0.09%"
"26/05/2022","120.59","120.59","120.97","120.31","1.86M","0.00%"
"25/05/2022","120.59","120.41","120.81","120.30","3.37M","0.17%"
"24/05/2022","120.38","119.66","120.69","119.56","3.48M","0.67%"
"23/05/2022","119.58","120.11","120.11","119.48","1.63M","-0.45%"
"20/05/2022","120.12","119.83","120.27","119.50","1.50M","0.35%"
"19/05/2022","119.70","119.42","120.31","119.19","2.26M","0.22%"
"18/05/2022","119.44","118.72","119.53","118.50","1.74M","0.49%"
"17/05/2022","118.86","119.67","119.75","118.66","1.40M","-0.68%"
"16/05/2022","119.67","119.20","119.86","119.05","1.17M","0.33%"
"14/05/2022","119.28","119.28","119.28","119.28","","0.09%"
"13/05/2022","119.17","119.72","119.73","119.09","1.20M","-0.69%"
"12/05/2022","120.00","119.19","120.02","119.14","2.00M","0.61%"
"11/05/2022","119.27","118.77","119.41","118.11","2.22M","0.41%"
"10/05/2022","118.78","118.45","119.19","118.25","1.81M","0.50%"
"09/05/2022","118.19","117.62","118.61","117.27","1.71M","0.45%"
"07/05/2022","117.66","117.66","117.66","117.66","","-0.12%"
"06/05/2022","117.80","118.19","118.30","117.58","1.75M","-0.22%"
"05/05/2022","118.06","118.92","119.30","117.81","2.05M","-0.92%"
"04/05/2022","119.16","118.38","119.20","118.14","1.78M","0.54%"
"03/05/2022","118.52","118.39","118.94","118.14","1.39M","0.15%"
"02/05/2022","118.34","118.75","119.06","118.22","1.28M","-0.69%"
"29/04/2022","119.16","119.66","119.75","118.75","2.14M","-0.17%"
"28/04/2022","119.36","119.69","120.03","119.20","1.94M","-0.37%"
"27/04/2022","119.80","120.44","120.58","119.59","1.60M","-0.21%"
"26/04/2022","120.05","119.53","120.50","119.23","1.56M","0.37%"
"25/04/2022","119.61","118.95","120.19","118.83","1.80M","0.56%"
"22/04/2022","118.94","118.72","119.14","118.25","1.54M","0.16%"
"21/04/2022","118.75","119.52","119.56","118.44","1.60M","-0.63%"
"20/04/2022","119.50","118.92","119.64","118.61","1.77M","0.33%"
"19/04/2022","119.11","119.61","119.83","118.84","1.60M","-0.44%"
"18/04/2022","119.64","119.80","120.02","119.36","889.31K","-0.25%"
"14/04/2022","119.94","120.67","121.28","119.70","1.78M","-0.71%"
"13/04/2022","120.80","120.42","121.22","119.97","1.84M","0.25%"
"12/04/2022","120.50","119.72","120.81","119.33","2.18M","0.63%"
"11/04/2022","119.75","120.00","120.09","119.53","1.44M","-0.31%"
"08/04/2022","120.12","120.47","120.72","119.91","1.48M","-0.36%"
"07/04/2022","120.55","120.77","121.20","120.39","1.74M","-0.12%"
"06/04/2022","120.69","120.94","121.05","120.17","2.15M","-0.19%"
"05/04/2022","120.92","122.14","122.31","120.80","1.77M","-0.96%"
"04/04/2022","122.09","122.08","122.39","121.84","1.22M","-0.05%"
"02/04/2022","122.16","122.16","122.16","122.16","","-0.06%"
"01/04/2022","122.23","122.66","122.67","121.75","1.92M","-0.53%"
"31/03/2022","122.88","122.70","123.12","122.58","2.19M","0.21%"
"30/03/2022","122.62","122.33","122.83","122.02","1.76M","0.24%"
"29/03/2022","122.33","121.75","122.44","121.09","2.07M","0.52%"
"28/03/2022","121.70","121.67","122.19","120.95","1.78M","0.12%"
"25/03/2022","121.55","122.69","122.94","121.50","1.83M","-1.11%"
"24/03/2022","122.92","123.30","123.31","122.52","1.44M","-0.18%"
"23/03/2022","123.14","122.64","123.38","122.38","1.63M","0.18%"
"22/03/2022","122.92","123.50","123.75","122.95","1.91K","-0.42%"
"21/03/2022","123.44","124.84","124.84","123.39","0.90K","-1.10%"
"18/03/2022","124.81","124.67","125.03","124.66","0.89K","0.23%"
"17/03/2022","124.52","124.75","125.03","124.45","0.62K","0.06%"
"16/03/2022","124.45","124.94","125.34","124.05","3.44K","-0.29%"
"15/03/2022","124.81","124.94","125.48","124.88","3.93K","-0.11%"
"14/03/2022","124.95","126.20","126.20","124.89","2.05K","-0.85%"
"11/03/2022","126.02","126.41","126.47","125.95","1.26K","-0.06%"
"10/03/2022","126.09","126.66","126.83","126.05","7.20K","-0.39%"
"09/03/2022","126.59","127.38","127.47","126.58","4.90K","-0.46%"
"08/03/2022","127.17","127.95","128.05","127.14","8.90K","-0.71%"
"07/03/2022","128.08","128.73","129.06","127.83","13.57K","-0.35%"
"04/03/2022","128.53","127.55","128.83","127.55","17.36K","0.76%"
"03/03/2022","127.56","127.38","127.70","127.16","29.59K","0.20%"
"02/03/2022","127.31","128.45","128.86","127.08","47.42K","-1.10%"
"01/03/2022","128.72","127.50","128.95","127.23","113.47K","1.00%"
"28/02/2022","127.45","126.98","127.59","126.81","142.95K","0.95%"
