"Date","Price","Open","High","Low","Vol.","Change %"
"16/03/2021","129.11","129.17","129.17","129.10","0.03K","0.08%"
"15/03/2021","129.01","128.89","128.89","128.74","1.43K","0.27%"
"12/03/2021","128.66","128.92","129.07","128.70","0.51K","-0.66%"
"11/03/2021","129.52","130.12","130.12","129.76","0.06K","-0.22%"
"10/03/2021","129.81","129.74","129.91","129.61","0.26K","0.05%"
"09/03/2021","129.74","129.68","129.93","129.68","0.29K","0.21%"
"08/03/2021","129.47","129.25","129.46","129.18","0.58K","0.15%"
"05/03/2021","129.28","129.53","129.53","129.25","1.25K","-0.32%"
"04/03/2021","129.70","129.39","129.83","129.27","1.66K","0.36%"
"03/03/2021","129.23","129.14","130.08","129.02","1.44K","-0.55%"
"02/03/2021","129.94","129.47","130.25","129.15","1.79K","0.45%"
"01/03/2021","129.36","129.08","129.50","128.95","4.58K","0.47%"
"26/02/2021","128.75","129.21","129.54","128.57","5.64K","-0.29%"
"25/02/2021","129.12","129.28","129.32","128.63","82.52K","-0.23%"
"24/02/2021","129.42","129.77","129.99","128.82","264.82K","-0.33%"
"23/02/2021","129.85","129.89","130.01","129.35","1.07M","-0.28%"
"22/02/2021","130.21","129.76","130.62","129.55","645.63K","0.10%"
"19/02/2021","130.08","130.43","130.72","129.87","520.01K","-0.59%"
"18/02/2021","130.85","131.34","131.37","130.49","303.61K","-0.35%"
"17/02/2021","131.31","130.71","131.43","130.57","385.71K","0.36%"
"16/02/2021","130.84","131.42","131.49","130.72","323.16K","-0.39%"
"15/02/2021","131.35","131.33","131.44","131.10","274.68K","-0.44%"
"12/02/2021","131.93","132.40","132.56","131.73","242.91K","-0.42%"
"11/02/2021","132.48","132.45","132.67","132.41","199.89K","0.14%"
"10/02/2021","132.30","132.44","132.51","132.18","267.86K","-0.18%"
"09/02/2021","132.54","132.32","132.58","132.22","239.32K","0.17%"
"08/02/2021","132.31","132.02","132.42","131.73","217.13K","0.06%"
"05/02/2021","132.23","132.75","132.75","131.90","345.40K","-0.44%"
"04/02/2021","132.81","133.42","133.65","132.43","401.40K","-0.55%"
"03/02/2021","133.55","133.56","133.70","133.42","228.38K","-0.15%"
"02/02/2021","133.75","133.95","133.95","133.60","244.24K","-0.24%"
"01/02/2021","134.07","134.01","134.10","133.74","195.57K","0.00%"
